//|================================================================|
//| CashShop Editor - Season 18     [GM]KING                       |
//|================================================================|
//ID	Number	Value	Item	Level	Skill	Luck	Option	ExOpt	AncOp	JOH	Oexe	Socket1	Socket2	Socket3	Socket4	Socket5	Qtd	Duration	Comment
5530	5530	500000	5361	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel White Wizard Gloves (1 UN)
5540	5540	500000	5379	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel Mage Gloves (1 UN)
5550	5550	500000	5426	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Illusion Knight Gloves (1 UN)
5560	5560	500000	5730	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Knight Boots (1 UN)
5570	5570	500000	5731	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Wizard Boots (1 UN)
5580	5580	500000	5732	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Elf Boots (1 UN)
5590	5590	500000	5733	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Summoner Boots (1 UN)
5600	5600	500000	5734	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Magic Boots (1 UN)
5610	5610	500000	5735	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Lord Boots (1 UN)
5620	5620	500000	5736	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Fighter Boots (1 UN)
5630	5630	500000	5737	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Lancer Boots (1 UN)
5640	5640	500000	5754	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Rune Mage Boots (1 UN)
5650	5650	500000	5790	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Elf Boots (1 UN)
5660	5660	500000	5793	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Magic Boots (1 UN)
5670	5670	500000	5812	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Slayer Boots (1 UN)
5680	5680	500000	5832	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel Knight Boots (Conviction) (1 UN)
5690	5690	500000	5844	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel Gun Crasher Boots (1 UN)
5700	5700	500000	5873	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel White Wizard Boots (1 UN)
5710	5710	500000	5891	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel Mage Boots (1 UN)
5720	5720	500000	5938	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Illusion Knight Boots (1 UN)
5730	5730	500000	6664	15	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Ring of Ice (1 UN)
5740	5740	500000	6665	15	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Ring of Poison (1 UN)
5750	5750	500000	6668	15	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Pendant of Lighting (1 UN)
5760	5760	500000	6669	15	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Pendant of Fire (1 UN)
5770	5770	500000	6677	15	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Ring of Fire (1 UN)
5780	5780	500000	6678	15	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Ring of Earth (1 UN)
5790	5790	500000	6679	15	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Ring of Wind (1 UN)
5800	5800	500000	6681	15	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Pendant of Ice (1 UN)
5810	5810	500000	6682	15	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Pendant of Wind (1 UN)
5820	5820	500000	6683	15	1	1	0	31	0	0	0	255	255	255	255	255	0	0	// Pendant of Water (1 UN)
5830	5830	500	7240	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Quickness (7 Days)
5840	5840	500	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Defense (7 Days)
5850	5850	500	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Wrath (7 Days)
5860	5860	500	7243	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Wizardry (7 Days)
5870	5870	500	7244	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Health (7 Days)
5880	5880	500	7245	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Mana (7 Days)
5890	5890	500	7246	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Elixir of Strength (7 Days)
5900	5900	500	7247	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Elixir of Agility (7 Days)
5910	5910	500	7248	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Elixir of Health (7 Days)
5920	5920	500	7249	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Elixir of Energy (7 Days)
5930	5930	500	7250	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Elixir of Control (7 Days)
5940	5940	3000	6624	15	1	1	0	31	0	0	0	255	255	255	255	255	0	604800	// Wings of Authority (7 Days)
end
