//|================================================================|
//| CashShop Editor - Season 18     [GM]KING                       |
//|================================================================|
//Cat	ID	Main	Item	Coin	Gift	Price	Bonus	PBase1	PBase2	PBase3	PBase4	PBase5	PBase6	PBase7	PBase8	PBase9	PBase10	PMain1	PMain2	PMain3	PMain4	PMain5	PMain6	PMain7	PMain8	PMain9	PMain10	Comment
46	571	571	1	0	500000	0	0	5710	0	0	0	0	0	0	0	0	0	5710	0	0	0	0	0	0	0	0	0	// Blood Angel Mage Boots
46	572	572	1	0	500000	0	0	5720	0	0	0	0	0	0	0	0	0	5720	0	0	0	0	0	0	0	0	0	// Bloodangel Illusion Knight Boots
47	573	573	1	0	500000	0	0	5730	0	0	0	0	0	0	0	0	0	5730	0	0	0	0	0	0	0	0	0	// Ring of Ice
47	574	574	1	0	500000	0	0	5740	0	0	0	0	0	0	0	0	0	5740	0	0	0	0	0	0	0	0	0	// Ring of Poison
47	575	575	1	0	500000	0	0	5750	0	0	0	0	0	0	0	0	0	5750	0	0	0	0	0	0	0	0	0	// Pendant of Lighting
47	576	576	1	0	500000	0	0	5760	0	0	0	0	0	0	0	0	0	5760	0	0	0	0	0	0	0	0	0	// Pendant of Fire
47	577	577	1	0	500000	0	0	5770	0	0	0	0	0	0	0	0	0	5770	0	0	0	0	0	0	0	0	0	// Ring of Fire
47	578	578	1	0	500000	0	0	5780	0	0	0	0	0	0	0	0	0	5780	0	0	0	0	0	0	0	0	0	// Ring of Earth
47	579	579	1	0	500000	0	0	5790	0	0	0	0	0	0	0	0	0	5790	0	0	0	0	0	0	0	0	0	// Ring of Wind
47	580	580	1	0	500000	0	0	5800	0	0	0	0	0	0	0	0	0	5800	0	0	0	0	0	0	0	0	0	// Pendant of Ice
47	581	581	1	0	500000	0	0	5810	0	0	0	0	0	0	0	0	0	5810	0	0	0	0	0	0	0	0	0	// Pendant of Wind
47	582	582	1	0	500000	0	0	5820	0	0	0	0	0	0	0	0	0	5820	0	0	0	0	0	0	0	0	0	// Pendant of Water
61	382	382	1	509	500000	0	0	3820	0	0	0	0	0	0	0	0	0	3820	0	0	0	0	0	0	0	0	0	// Bloodangel Knight Helm
61	383	383	1	509	500000	0	0	3830	0	0	0	0	0	0	0	0	0	3830	0	0	0	0	0	0	0	0	0	// Bloodangel Wizard Helm
61	384	384	1	509	500000	0	0	3840	0	0	0	0	0	0	0	0	0	3840	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Helm
61	385	385	1	509	500000	0	0	3850	0	0	0	0	0	0	0	0	0	3850	0	0	0	0	0	0	0	0	0	// Bloodangel Summoner Helm
61	386	386	1	509	500000	0	0	3860	0	0	0	0	0	0	0	0	0	3860	0	0	0	0	0	0	0	0	0	// Bloodangel Lord Helm
61	387	387	1	509	500000	0	0	3870	0	0	0	0	0	0	0	0	0	3870	0	0	0	0	0	0	0	0	0	// Bloodangel Fighter Helm
61	388	388	1	509	500000	0	0	3880	0	0	0	0	0	0	0	0	0	3880	0	0	0	0	0	0	0	0	0	// Bloodangel Lancer Helm
61	389	389	1	509	500000	0	0	3890	0	0	0	0	0	0	0	0	0	3890	0	0	0	0	0	0	0	0	0	// Bloodangel Rune Mage Helm
61	390	390	1	509	500000	0	0	3900	0	0	0	0	0	0	0	0	0	3900	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Helm
61	391	391	1	509	500000	0	0	3910	0	0	0	0	0	0	0	0	0	3910	0	0	0	0	0	0	0	0	0	// Bloodangel Slayer Helm
61	392	392	1	509	500000	0	0	3920	0	0	0	0	0	0	0	0	0	3920	0	0	0	0	0	0	0	0	0	// Blood Angel Knight Helm (Conviction)
61	393	393	1	509	500000	0	0	3930	0	0	0	0	0	0	0	0	0	3930	0	0	0	0	0	0	0	0	0	// Blood Angel Gun Crusher Helmet
61	394	394	1	509	500000	0	0	3940	0	0	0	0	0	0	0	0	0	3940	0	0	0	0	0	0	0	0	0	// Blood Angel White Wizard Helmet
61	395	395	1	509	500000	0	0	3950	0	0	0	0	0	0	0	0	0	3950	0	0	0	0	0	0	0	0	0	// Blood Angel Mage Helmet
61	396	396	1	509	500000	0	0	3960	0	0	0	0	0	0	0	0	0	3960	0	0	0	0	0	0	0	0	0	// Bloodangel Illusion Knight Helm
62	155	155	1	509	500000	0	0	1550	0	0	0	0	0	0	0	0	0	1550	0	0	0	0	0	0	0	0	0	// Bloodangel Bow
62	434	434	1	509	500000	0	0	4340	0	0	0	0	0	0	0	0	0	4340	0	0	0	0	0	0	0	0	0	// Bloodangel Sword
62	435	435	1	509	500000	0	0	4350	0	0	0	0	0	0	0	0	0	4350	0	0	0	0	0	0	0	0	0	// Bloodangel Magic Sword
62	436	436	1	509	500000	0	0	4360	0	0	0	0	0	0	0	0	0	4360	0	0	0	0	0	0	0	0	0	// Bloodangel Claws
62	437	437	1	509	500000	0	0	4370	0	0	0	0	0	0	0	0	0	4370	0	0	0	0	0	0	0	0	0	// Bloodangel Short Sword
62	438	438	1	509	500000	0	0	4380	0	0	0	0	0	0	0	0	0	4380	0	0	0	0	0	0	0	0	0	// Bloodangel Magic Sword
62	439	439	1	509	500000	0	0	4390	0	0	0	0	0	0	0	0	0	4390	0	0	0	0	0	0	0	0	0	// Bloodangel Blade
62	440	440	1	509	500000	0	0	4400	0	0	0	0	0	0	0	0	0	4400	0	0	0	0	0	0	0	0	0	// Bloodangel Scepter
62	441	441	1	509	500000	0	0	4410	0	0	0	0	0	0	0	0	0	4410	0	0	0	0	0	0	0	0	0	// Bloodangel Rune Mace
62	442	442	1	509	500000	0	0	4420	0	0	0	0	0	0	0	0	0	4420	0	0	0	0	0	0	0	0	0	// Bloodangel Lance
62	444	444	1	509	500000	0	0	4440	0	0	0	0	0	0	0	0	0	4440	0	0	0	0	0	0	0	0	0	// Bloodangel Quiver
62	445	445	1	509	500000	0	0	4450	0	0	0	0	0	0	0	0	0	4450	0	0	0	0	0	0	0	0	0	// Blood Angel Magic Gun
62	446	446	1	509	500000	0	0	4460	0	0	0	0	0	0	0	0	0	4460	0	0	0	0	0	0	0	0	0	// Bloodangel Staff
62	447	447	1	509	500000	0	0	4470	0	0	0	0	0	0	0	0	0	4470	0	0	0	0	0	0	0	0	0	// Bloodangel Stick
62	448	448	1	509	500000	0	0	4480	0	0	0	0	0	0	0	0	0	4480	0	0	0	0	0	0	0	0	0	// Blood Angel Magic Book
62	449	449	1	509	500000	0	0	4490	0	0	0	0	0	0	0	0	0	4490	0	0	0	0	0	0	0	0	0	// Blood Angel Orb
62	450	450	1	509	500000	0	0	4500	0	0	0	0	0	0	0	0	0	4500	0	0	0	0	0	0	0	0	0	// Blood Angel Shield
63	225	225	1	509	500000	0	0	2250	0	0	0	0	0	0	0	0	0	2250	0	0	0	0	0	0	0	0	0	// Bloodangel Knight Armor
63	398	398	1	509	500000	0	0	3980	0	0	0	0	0	0	0	0	0	3980	0	0	0	0	0	0	0	0	0	// Bloodangel Wizard Armor
63	399	399	1	509	500000	0	0	3990	0	0	0	0	0	0	0	0	0	3990	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Armor
63	400	400	1	509	500000	0	0	4000	0	0	0	0	0	0	0	0	0	4000	0	0	0	0	0	0	0	0	0	// Bloodangel Summoner Armor
63	401	401	1	509	500000	0	0	4010	0	0	0	0	0	0	0	0	0	4010	0	0	0	0	0	0	0	0	0	// Bloodangel Magic Armor
63	402	402	1	509	500000	0	0	4020	0	0	0	0	0	0	0	0	0	4020	0	0	0	0	0	0	0	0	0	// Bloodangel Lord Armor
63	403	403	1	509	500000	0	0	4030	0	0	0	0	0	0	0	0	0	4030	0	0	0	0	0	0	0	0	0	// Bloodangel Fighter Armor
63	404	404	1	509	500000	0	0	4040	0	0	0	0	0	0	0	0	0	4040	0	0	0	0	0	0	0	0	0	// Bloodangel Lancer Armor
63	405	405	1	509	500000	0	0	4050	0	0	0	0	0	0	0	0	0	4050	0	0	0	0	0	0	0	0	0	// Bloodangel Rune Mage Armor
63	406	406	1	509	500000	0	0	4060	0	0	0	0	0	0	0	0	0	4060	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Armor
63	407	407	1	509	500000	0	0	4070	0	0	0	0	0	0	0	0	0	4070	0	0	0	0	0	0	0	0	0	// Bloodangel Magic Armor
63	408	408	1	509	500000	0	0	4080	0	0	0	0	0	0	0	0	0	4080	0	0	0	0	0	0	0	0	0	// Bloodangel Slayer Armor
63	409	409	1	509	500000	0	0	4090	0	0	0	0	0	0	0	0	0	4090	0	0	0	0	0	0	0	0	0	// Blood Angel Knight Armor (Conviction)
63	410	410	1	509	500000	0	0	4100	0	0	0	0	0	0	0	0	0	4100	0	0	0	0	0	0	0	0	0	// Blood Angel Gun Crusher Armor
63	411	411	1	509	500000	0	0	4110	0	0	0	0	0	0	0	0	0	4110	0	0	0	0	0	0	0	0	0	// Blood Angel White Wizard Armor
63	412	412	1	509	500000	0	0	4120	0	0	0	0	0	0	0	0	0	4120	0	0	0	0	0	0	0	0	0	// Blood Angel Mage Armor
63	413	413	1	509	500000	0	0	4130	0	0	0	0	0	0	0	0	0	4130	0	0	0	0	0	0	0	0	0	// Bloodangel Illusion Knight Armor
64	414	414	1	509	500000	0	0	4140	0	0	0	0	0	0	0	0	0	4140	0	0	0	0	0	0	0	0	0	// Bloodangel Knight Pants
64	415	415	1	509	500000	0	0	4150	0	0	0	0	0	0	0	0	0	4150	0	0	0	0	0	0	0	0	0	// Bloodangel Wizard Pants
64	416	416	1	509	500000	0	0	4160	0	0	0	0	0	0	0	0	0	4160	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Pants
64	417	417	1	509	500000	0	0	4170	0	0	0	0	0	0	0	0	0	4170	0	0	0	0	0	0	0	0	0	// Bloodangel Summoner Pants
64	418	418	1	509	500000	0	0	4180	0	0	0	0	0	0	0	0	0	4180	0	0	0	0	0	0	0	0	0	// Bloodangel Magic Pants
64	419	419	1	509	500000	0	0	4190	0	0	0	0	0	0	0	0	0	4190	0	0	0	0	0	0	0	0	0	// Bloodangel Lord Pants
64	420	420	1	509	500000	0	0	4200	0	0	0	0	0	0	0	0	0	4200	0	0	0	0	0	0	0	0	0	// Bloodangel Fighter Pants
64	421	421	1	509	500000	0	0	4210	0	0	0	0	0	0	0	0	0	4210	0	0	0	0	0	0	0	0	0	// Bloodangel Lancer Pants
64	422	422	1	509	500000	0	0	4220	0	0	0	0	0	0	0	0	0	4220	0	0	0	0	0	0	0	0	0	// Bloodangel Rune Mage Pants
64	423	423	1	509	500000	0	0	4230	0	0	0	0	0	0	0	0	0	4230	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Pants
64	424	424	1	509	500000	0	0	4240	0	0	0	0	0	0	0	0	0	4240	0	0	0	0	0	0	0	0	0	// Bloodangel Magic Pants
64	425	425	1	509	500000	0	0	4250	0	0	0	0	0	0	0	0	0	4250	0	0	0	0	0	0	0	0	0	// Bloodangel Slayer Pants
64	426	426	1	509	500000	0	0	4260	0	0	0	0	0	0	0	0	0	4260	0	0	0	0	0	0	0	0	0	// Blood Angel Knight Pants (Conviction)
64	427	427	1	509	500000	0	0	4270	0	0	0	0	0	0	0	0	0	4270	0	0	0	0	0	0	0	0	0	// Blood Angel Gun Crusher Pants
64	428	428	1	509	500000	0	0	4280	0	0	0	0	0	0	0	0	0	4280	0	0	0	0	0	0	0	0	0	// Blood Angel White Wizard Pants
64	429	429	1	509	500000	0	0	4290	0	0	0	0	0	0	0	0	0	4290	0	0	0	0	0	0	0	0	0	// Blood Angel Mage Pants
64	430	430	1	509	500000	0	0	4300	0	0	0	0	0	0	0	0	0	4300	0	0	0	0	0	0	0	0	0	// Bloodangel Illusion Knight Pants
65	431	431	1	509	500000	0	0	4310	0	0	0	0	0	0	0	0	0	4310	0	0	0	0	0	0	0	0	0	// Bloodangel Knight Gloves
65	432	432	1	509	500000	0	0	4320	0	0	0	0	0	0	0	0	0	4320	0	0	0	0	0	0	0	0	0	// Bloodangel Wizard Gloves
65	433	433	1	509	500000	0	0	4330	0	0	0	0	0	0	0	0	0	4330	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Gloves
65	451	451	1	509	500000	0	0	4510	0	0	0	0	0	0	0	0	0	4510	0	0	0	0	0	0	0	0	0	// Bloodangel Summoner Gloves
65	452	452	1	509	500000	0	0	4520	0	0	0	0	0	0	0	0	0	4520	0	0	0	0	0	0	0	0	0	// Bloodangel Magic Gloves
65	453	453	1	509	500000	0	0	4530	0	0	0	0	0	0	0	0	0	4530	0	0	0	0	0	0	0	0	0	// Bloodangel Lord Gloves
65	454	454	1	509	500000	0	0	4540	0	0	0	0	0	0	0	0	0	4540	0	0	0	0	0	0	0	0	0	// Bloodangel Lancer Gloves
65	455	455	1	509	500000	0	0	4550	0	0	0	0	0	0	0	0	0	4550	0	0	0	0	0	0	0	0	0	// Bloodangel Rune Mage Gloves
65	456	456	1	509	500000	0	0	4560	0	0	0	0	0	0	0	0	0	4560	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Gloves
65	457	457	1	509	500000	0	0	4570	0	0	0	0	0	0	0	0	0	4570	0	0	0	0	0	0	0	0	0	// Bloodangel Magic Gloves
65	458	458	1	509	500000	0	0	4580	0	0	0	0	0	0	0	0	0	4580	0	0	0	0	0	0	0	0	0	// Bloodangel Slayer Gloves
65	459	459	1	509	500000	0	0	4590	0	0	0	0	0	0	0	0	0	4590	0	0	0	0	0	0	0	0	0	// Blood Angel Knight Gloves (Conviction)
65	460	460	1	509	500000	0	0	4600	0	0	0	0	0	0	0	0	0	4600	0	0	0	0	0	0	0	0	0	// Blood Angel Gun Crusher Gloves
65	461	461	1	509	500000	0	0	4610	0	0	0	0	0	0	0	0	0	4610	0	0	0	0	0	0	0	0	0	// Blood Angel White Wizard Gloves
65	462	462	1	509	500000	0	0	4620	0	0	0	0	0	0	0	0	0	4620	0	0	0	0	0	0	0	0	0	// Blood Angel Mage Gloves
65	463	463	1	509	500000	0	0	4630	0	0	0	0	0	0	0	0	0	4630	0	0	0	0	0	0	0	0	0	// Bloodangel Illusion Knight Gloves
66	464	464	1	509	500000	0	0	4640	0	0	0	0	0	0	0	0	0	4640	0	0	0	0	0	0	0	0	0	// Bloodangel Knight Boots
66	465	465	1	509	500000	0	0	4650	0	0	0	0	0	0	0	0	0	4650	0	0	0	0	0	0	0	0	0	// Bloodangel Wizard Boots
66	466	466	1	509	500000	0	0	4660	0	0	0	0	0	0	0	0	0	4660	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Boots
66	467	467	1	509	500000	0	0	4670	0	0	0	0	0	0	0	0	0	4670	0	0	0	0	0	0	0	0	0	// Bloodangel Summoner Boots
66	468	468	1	509	500000	0	0	4680	0	0	0	0	0	0	0	0	0	4680	0	0	0	0	0	0	0	0	0	// Bloodangel Magic Boots
66	469	469	1	509	500000	0	0	4690	0	0	0	0	0	0	0	0	0	4690	0	0	0	0	0	0	0	0	0	// Bloodangel Lord Boots
66	470	470	1	509	500000	0	0	4700	0	0	0	0	0	0	0	0	0	4700	0	0	0	0	0	0	0	0	0	// Bloodangel Fighter Boots
66	471	471	1	509	500000	0	0	4710	0	0	0	0	0	0	0	0	0	4710	0	0	0	0	0	0	0	0	0	// Bloodangel Lancer Boots
66	472	472	1	509	500000	0	0	4720	0	0	0	0	0	0	0	0	0	4720	0	0	0	0	0	0	0	0	0	// Bloodangel Rune Mage Boots
66	473	473	1	509	500000	0	0	4730	0	0	0	0	0	0	0	0	0	4730	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Boots
66	474	474	1	509	500000	0	0	4740	0	0	0	0	0	0	0	0	0	4740	0	0	0	0	0	0	0	0	0	// Bloodangel Magic Boots
66	475	475	1	509	500000	0	0	4750	0	0	0	0	0	0	0	0	0	4750	0	0	0	0	0	0	0	0	0	// Bloodangel Slayer Boots
66	476	476	1	509	500000	0	0	4760	0	0	0	0	0	0	0	0	0	4760	0	0	0	0	0	0	0	0	0	// Blood Angel Knight Boots (Conviction)
66	477	477	1	509	500000	0	0	4770	0	0	0	0	0	0	0	0	0	4770	0	0	0	0	0	0	0	0	0	// Blood Angel Gun Crasher Boots
66	478	478	1	509	500000	0	0	4780	0	0	0	0	0	0	0	0	0	4780	0	0	0	0	0	0	0	0	0	// Blood Angel White Wizard Boots
66	479	479	1	509	500000	0	0	4790	0	0	0	0	0	0	0	0	0	4790	0	0	0	0	0	0	0	0	0	// Blood Angel Mage Boots
66	480	480	1	509	500000	0	0	4800	0	0	0	0	0	0	0	0	0	4800	0	0	0	0	0	0	0	0	0	// Bloodangel Illusion Knight Boots
end
